,ch_name
3791,黑色马甲+白色裙子
3792,黑色马甲+蓝色裙子
3793,深棕色005
3794,浅米色001
3795,咖色小格
3796,黑色小格
3797,浅绿色031
3798,浅紫色101
3799,紫衣+牛仔裤
3800,橘衣+牛仔裤
3801,沙黄色
3802,灰咖西服套装
3803,黑色西服套装
3804,粉色西服套装
3805,烟熏粉
3806,棕红色（加绒加厚）
3807,紫色（加绒加厚）
3808,D13饼干橙色
3809,【红
3810,【黄
3811,蓝底粉花
3812,黑色衣
3813,白色衬衫（刺绣）
3814,深灰色牛仔裤（24）
3815,桔色上衣
3816,灰蓝色上衣
3817,卡其色外套+裤子【两件套】
3818,蓝色外套+裤子【两件套】
3819,绿色外套+裤子【两件套】
3820,杏色【现货】
3821,灰色花
3822,卡其系
3823,皮粉色系
3824,牛仔背带裤+绿色娃娃头卫衣
3825,牛仔背带裤+黄色娃娃头卫衣
3826,仙妮祥婷6607长袖白色上衣
3827,仙妮祥婷6607长袖蓝色上衣
3828,1号色驼色
3829,2号色绿色
3830,暖粉色外套
3831,暖黄色外套
3832,黑色褶皱包臀裙9200
3833,白色褶皱包臀裙9200
3834,JFL[2F063]2877浅蓝色两件套
3835,JFL[2F063]2957灰T+蓝牛仔两件套
3836,牛油果绿两件套
3837,橘粉
3838,杏底白花
3839,黑底杏花
3840,灰色西装
3841,秋黄
3842,白色大花
3843,黑色小花
3844,奶杏色
3845,黄色毛衣
3846,BT紫红
3847,FP藏青
3848,BQ酒红
3849,CP桔橙色
3850,GV深宝蓝
3851,南瓜橘
3852,423藏青
3853,NYV白色
3854,JY-6828橙色
3855,JY-6828蓝色
3856,JY-6828青色
3857,黑色（两件套）
3858,红色（两件套）
3859,石灰绿
3860,白衣+黄裙
3861,黑衣+杏裙
3862,黄衣+杏裙
3863,粉黄花
3864,花白色
3865,雅灰
3866,白色红线
3867,白色黑线
3868,黑色背带裤（单件）
3869,蓝色背带裤（单件）
3870,紫色卫衣（单件）
3871,橘色卫衣（单件）
3872,S97澳木红色
3873,人字纹米色
3874,人字纹雾蓝
3875,人字纹红
3876,米色（51）
3877,酒红（55）
3878,浅紫（56）
3879,香芋紫（53）
3880,紫色（94）
3881,墨绿（54）
3882,黑色（52）
3883,条纹色
3884,淡黄色
3885,鹅黄上衣+白色阔腿裤
3886,米色上衣+蓝绿色阔腿裤
3887,香草色
3888,咖色上衣+卡其裤子
3889,米字旗加绒
3890,黑白雪花加绒
3891,红蔓61
3892,蒲粉66
3893,L43浅蓝色
3894,M73深蓝色
3895,外蓝+内米白（双面穿）
3896,外红+内黑（双面穿）
3897,外粉+内米白（双面穿）
3898,外粉+内黑（双面穿）
3899,外黑+内红（双面穿）
3900,薄荷绿PASTEL
3901,香槟黄CHAMPAGNE
3902,浅灰夹花LIGHT
3903,黑色单排扣针织衫
3904,绿色单排扣针织衫
3905,杏色中袖衬衫
3906,白色中袖衬衫
3907,黑格子背带裙+白色针织毛衣
3908,咖格子背带裙+白色针织毛衣
3909,豆粉色
3910,黑+紫（二件套）
3911,白+绿（二件套）
3912,粉色(即将涨价358元)
3913,黑色(即将涨价358元)
3914,米色(即将涨价358元)
3915,枣红色(即将涨价358元)
3916,深蓝色牛仔裤（厚）
3917,浅粉色26
3918,云白
3919,黛蓝色
3920,洁白色
3921,绿色（没货，勿拍）
3922,1588蓝色长款棉衣
3923,1588红色长款棉衣
3924,1588藕粉色棉衣
3925,1588黑色长款棉衣
3926,1589白色棉衣+棕色大毛领
3927,1588灰色长款棉衣
3928,1588军绿色长款棉衣
3929,深色
3930,仅灰蓝色裤子
3931,仅白色裤子
3932,仅红色裤子
3933,仅黑色裤子
3934,仅粉色裤子
3935,巴洛克黑色
3936,珍珠米白色
3937,玫红色打钩皱菊上衣
3938,绑带灰色九分裤
3939,白色打钩皱菊上衣
3940,军绿色衬衫
3941,石榴红色
3942,湖绿色西装
3943,橘粉色西装
3944,白色碎花
3945,浅靠蓝
3946,玫瑰紫
3947,黑配白
3948,蓝配白
3949,卡其针织衫
3950,米针织衫
3951,单件连衣裙--黑色
3952,单件连衣裙--玫红色
3953,单件连衣裙--藏蓝色
3954,萱黄72
3955,晶橙69
3956,单白色衬衫
3957,单灰色针织马夹
3958,单薄荷绿衬衫
3959,黑色(单件黑色长袖外套)
3960,咖啡(单件咖啡长袖外套)
3961,黑色毛衣+咖色阔腿裤
3962,蓝色毛衣+杏色阔腿裤
3963,冰蓝色
3964,粉色长袖西装
3965,兰瑟
3966,黑胡椒色
3967,珊瑚色
3968,赫红
3969,绀青
3970,咖花
3971,彩虹毛衣
3972,西米色
3973,子夜黑
3974,粉色T恤
3975,254灰蓝色
3976,125绿色
3977,125红色
3978,254降紫色
3979,273军绿色
3980,125卡其色
3981,125粉色
3982,黄色冰茶
3983,蓝色夏威夷
3984,白黑印花加绒
3985,粉色U口
3986,N81-白色格子
3987,S41-红色格子
3988,D46-黄色格子
3989,H18-蓝色格子
3990,单件绿色衬衫
3991,单件黑色衬衫
3992,外红里迷彩
3993,外黑里迷彩
3994,外蓝里迷彩
3995,星辰黑
3996,荷草绿
3997,黑上衣+深灰裤子
3998,灰条西装+灰条九分裤
3999,粉条西装+粉条九分裤
4000,水蓝色针织上衣
4001,薄荷绿针织上衣
4002,色猪1892--红色
4003,色猪1892--黑色
4004,藏青红拼色905
4005,多色拼色904
4006,826桔色
4007,6096红色
4008,826黄色
4009,白花色
4010,酒红色连衣裙
4011,粉红色连衣裙
4012,白色短裤套装
4013,黑色短裤套装
4014,灰拼绿
4015,黑拼粉
4016,灰拼橘
4017,黑拼橘
4018,灰拼粉
4019,白衣黑裤套装
4020,黑衣灰裤套装
4021,灰色图片色
4022,紫色图片色
4023,钴蓝
4024,黑底黄白花
4025,黑底白花
4026,黑底黄花
4027,黑底小花
4028,绿底菊花
4029,红色菊花
4030,蓝底菊花
4031,蓝底郁金香
4032,蓝底百合花
4033,黑底菊花
4034,黑底枫叶
4035,黑底大花
4036,黄色大花
4037,蓝底六叶花
4038,黄底菊花
4039,蓝底水仙
4040,浅蓝20
4041,粉红19
4042,黑色条纹
4043,姜黄（不加绒）
4044,蓝上衣+藏青裙
4045,米上衣+军绿裙
4046,水蜜桃色
4047,浅蓝格子
4048,深蓝格子
4049,深红100
4050,蓝色裤子
4051,杏色上衣
4052,白T+马甲+牛仔裤
4053,酒红上衣套装
4054,杏色上衣套装
4055,蓝色三件套
4056,桔色三件套
4057,彩彩衣蝴蝶雪纺连衣裙
4058,无尽沙白色
4059,无尽沙黑色
4060,梅粉色
4061,凝绿
4062,绿咖色
4063,军绿两件套
4064,灰绿色两件套（长款）
4065,黑色两件套（长款）
4066,浅坨系
4067,黑色系
4068,1880雾霾蓝
4069,1880黑紫红
4070,1880皮粉
4071,1880红色
4072,单件黑色长袖外套
4073,单件杏色长袖外套
4074,苎麻~灰色
4075,黑色T恤+白色背带裤
4076,白色T恤+蓝色背带裤
4077,洋杉红
4078,驼色H36
4079,米白A06
4080,青蓝色
4081,黑色西装【送吊带】
4082,粉色西装【送吊带】
4083,绿色西装【送吊带】
4084,牛仔烟灰色
4085,杏色（有内衬）
4086,黑色（有内衬）
4087,火龙果红
4088,鹅黄上衣
4089,深黄
4090,松鹤绿
4091,9321白色
4092,9321黄色
4093,9321粉色
4094,米白色【大量现货】
4095,粉色【大量现货】
4096,黑色【大量现货】
4097,绿色套装+头巾
4098,蓝色套装+头巾
4099,红色套装+头巾
4100,黄色套装+头巾
4101,灰白条
4102,灰色组
4103,蓝衬衫
4104,粉衬衫
4105,白色吊带+黑色衬衫裙
4106,黑色吊带+白色衬衫裙
4107,60876黄色
4108,60876粉色
4109,黑色上衣+蓝色裤子
4110,黄色上衣+黑色裤子
4111,浅花杏色
4112,浅苔绿色
4113,雅典黑
4114,牛仔蓝MID
4115,黑色牛仔BLACK
4116,8685#粉色带内衬
4117,8685#杏色带内衬
4118,红格小西装
4119,绿格小西装
4120,紫色半袖
4121,果绿色半袖
4122,蜜桔色
4123,红色衬衫
4124,青色衬衫
4125,棕色格纹小西装
4126,粉色格纹小西装
4127,咖啡上衣+黑裤子
4128,绿上衣+白裤子
4129,橡皮粉
4130,清水兰
4131,蓝色外套+黑色短裙
4132,灰色背心裙+白色外套
4133,白色背心裙+蓝色外套
4134,白色外套+白色短裙
4135,白色S
4136,灰色S
4137,黑色（西装）
4138,灰格（西装）
4139,灰色阔腿裤
4140,紫色三件套
4141,宝蓝三件套
4142,酒红三件套
4143,柚子红
4144,杏色款【2件套】
4145,黑色款【2件套】
4146,栗色
4147,331黑色1
4148,331绿色
4149,姜黄色【预售30天后发】
4150,红色【预售30天后发】
4151,黄色卫衣
4152,棕咖色
4153,绿条格
4154,XM-78607肤色
4155,XM-78607黑色
4156,XM-78607白色
4157,暗紫
4158,牛仔白色
4159,星空黑
4160,黑色+军绿色（双面穿）
4161,黑色+焦糖色（双面穿）
4162,黑色+白色（双面穿）
4163,黑色+红色（双面穿）
4164,桔红色&nbsp;(付款后30天内发货)
4165,灰色&nbsp;(付款后30天内发货)
4166,蓝色上衣+灰裤
4167,黑色上衣+
4168,黑色三角图案
4169,杏色三角图案
4170,黑绿色
4171,军绿拼杏色
4172,白拼黑
4173,黑拼粉色
4174,单件：白色吊带
4175,单件：香槟色吊带
4176,单件：蓝色吊带
4177,单件：黑色吊带
4178,23橘红
4179,58杏色
4180,45雾霾蓝
4181,秋叶红
4182,粉色JCG151162
4183,金色JCG151160
4184,大红色长款
4185,蓝色（不含头饰）
4186,玫红色（不含头饰）
4187,绿色（不含头饰）
4188,驼绿色
4189,白色西装+Q016白色裙子
4190,黑色西装+Q016黑色裙子
4191,黑条上衣
4192,豆绿色（单面穿）
4193,米白色（单面穿）
4194,雾蓝色（单面穿）
4195,深蓝色三件套
4196,梅红色三件套
4197,豆沙灰
4198,深咖啡
4199,绚丽紫
4200,素雅白
4201,白色上衣+黑色阔腿裤
4202,黑色上衣+绿色阔腿裤
4203,乳白
4204,绯红色
4205,白色立领衬衣
4206,蓝色立领衬衣
4207,松木色
4208,墨绿色背心【单件】
4209,黑色背心【单件】
4210,空白T恤偏小码
4211,杏色上衣+黑色半身裙
4212,黑色上衣+红色半身裙
4213,大红2条
4214,牛油果绿2条
4215,黑色2条
4216,高级灰2条
4217,紫红2条
4218,白色2条
4219,嫩粉2条
4220,单黑色裤子
4221,单卡其毛衣
4222,单绿色毛衣
4223,单杏色裤子
4224,NS-6002黑色
4225,NS-6002灰色
4226,NS-6002粉色
4227,NS-6002白色
4228,白色连衣裙（单件）
4229,黑条纹+黑色半身裙
4230,白条纹+黑色半身裙
4231,海军蓝色(45)
4232,浅蓝牛仔吊带+白色衬衫裙
4233,深蓝牛仔吊带+蓝色衬衫裙
4234,黑色+深蓝
4235,黑色+黑色
4236,杏色+深杏
4237,深灰蓝色
4238,米色针织裙
4239,黑色针织裙
4240,白色连衣裙+藏蓝色马甲
4241,奶杏色连衣裙+咖棕色马甲
4242,橘色两件套
4243,藏蓝色【关注店铺送礼物】
4244,孔雀蓝【关注店铺送礼物】
4245,豆沙色【关注店铺送礼物】
4246,绿色【关注店铺送礼物】
4247,黑红条
4248,海军蓝条纹
4249,红色长袖
4250,酒紅
4251,砂岩白
4252,中绿
4253,绿色+藏青
4254,浅蓝+藏青
4255,藏青+卡其
4256,蓝色马甲+连衣裙
4257,白色马甲+连衣裙
4258,粉格两件套
4259,杏格两件套
4260,黑色（预售）
4261,落叶棕
4262,单件黄格纹衬衫
4263,单件蓝格纹衬衫
4264,单件灰杏色西装外套
4265,单件黑色西装外套
4266,卡其色【收藏拍下送同款腰带】
4267,粉色【收藏拍下送同款腰带】
4268,黑色【收藏拍下送同款腰带】
4269,紫色休闲裤
4270,YKL85016灰蓝（上衣+裤子）
4271,YKL85016紫色（上衣+裤子）
4272,YKL85016红色（上衣+裤子）
4273,YKL85016宝蓝（上衣+裤子）
4274,釉陶蓝
4275,碳黑
4276,红色-现货
4277,抹绿
4278,蓝色半裙
4279,蓝色（20638蓝色衬衫）
4280,仙女白
4281,白色格子外套+裙子
4282,蓝色格子外套+裙子
4283,杏西装+裙
4284,绿西装+裙
4285,粉西装+裙
4286,杏色【毛衣+吊带裙】
4287,绿色【毛衣+吊带裙】
4288,粉色【毛衣+吊带裙】
4289,蓝色【毛衣+吊带裙】
4290,咖色连衣裙
4291,绿色上衣+短裙
4292,深灰色上衣+短裙
4293,054紫红
4294,029深灰兰
4295,8256藏青色马甲单件
4296,8256杏色马甲单件
4297,8243黑色半身裙单件
4298,奶茶驼
4299,卡其色上衣+短裤
4300,彩紫色
4301,7317桔红色
4302,7317紫色
4303,7777蓝色
4304,7777绿色
4305,818翠绿色
4306,7777粉色
4307,白色拼卡其色
4308,黑色拼红色
4309,602长袖黑色套装
4310,602长袖黑白套装
4311,大红02
4312,黑色03
4313,黑色送皮带
4314,米白色送皮带
4315,8996黑色格子
4316,8996黄色格子
4317,温柔紫
4318,格条色
4319,灰驼
4320,珊瑚色衬衫
4321,粉咖色
4322,藍
4323,香橙色（C0）
4324,抹茶绿（E0）
4325,本白色DIRTY
4326,海军蓝ELECTRIC
4327,砂石灰
4328,砂杏
4329,背心绿条纹
4330,桔条纹
4331,咖啡领
4332,米色领
4333,桔黄毛衣
4334,卡其阔腿裤
4335,碳黑阔腿裤
4336,紫色毛衣
4337,藏青+灰色
4338,卡其+湖蓝
4339,墨绿+米灰
4340,白色外套+裤子
4341,灰色西装套裤
4342,粉色西装套裤
4343,61232杏色
4344,61232黑色
4345,圣诞绿
4346,米棕色
4347,红底碎花
4348,黑底波点
4349,蓝绿色570
4350,奶白色013
4351,黑色020
4352,彩兰
4353,DK25黑色
4354,DK25灰色
4355,松叶绿
4356,珍珠粉
4357,LMF1505深蓝
4358,LMF1505黑色
4359,LMF1505黄色
4360,LMF1505白色
4361,LMF1505天蓝
4362,卡杏
4363,X2洋红色
4364,R1米黄色
4365,A23然乌黑
4366,E48卢梭蓝
4367,G24灯芯桔
4368,6609白色
4369,6609红色
4370,6609黄色
4371,黑色豹纹
4372,金色豹纹
4373,Z-DAN78012-蓝色
4374,Z-DAN78012-酒红色
4375,黑色T恤+白色毛衣裙
4376,咖色T恤+黑色毛衣裙
4377,545绿色
4378,545藏青
4379,545橘红色
4380,白豹纹
4381,小红花
4382,咖豹纹
4383,雾霾蓝【预售商品
4384,黑色的
4385,燕麦色-WHT01
4386,60688粉色
4387,60688绿色
4388,卡其色毛呢裤
4389,米白色马甲
4390,黄色加绒卫衣
4391,粉色加绒卫衣
4392,松石绿-
4393,紫灰
4394,A03白帽灰WHITECAP
4395,F12塞拉棕SIERRA
4396,R2米黄色
4397,Z9黑色
4398,1804645天空蓝
4399,1804191米杏
4400,复古绿
4401,波尔多红
4402,灰蓝#
4403,藏青#
4404,蓝色樱花
4405,红色樱花
4406,黑色樱花
4407,B款-土灰绿4907（翻领纽扣款）
4408,B款-奶白1505（翻领纽扣款）
4409,A款-咖色调0355（立领拉链款）
4410,B款-浅粉6071（翻领纽扣款）
4411,A款-红蓝色调0368（立领拉链款）
4412,古着蓝
4413,深云粉
4414,气流色
4415,熏衣紫
4416,黑色包裙
4417,W226黑色
4418,W226花灰
4419,W226深灰
4420,红马甲+白色裙
4421,蓝马甲+杏色裙
4422,红杏色
4423,白色条纹两件套
4424,藏青色两件套
4425,紫色不含皮带
4426,黑色不含皮带
4427,米色不含皮带
4428,白色抹胸
4429,白色(付款后30天内发货)
4430,黑色(付款后30天内发货)
4431,咖色(付款后30天内发货)
4432,绿蓝
4433,焦糖棕色
4434,粉色（护士帽+护士肤+T裤）
4435,A款-本白1100白鸭绒
4436,A款-粉红6039白鸭绒
4437,黑色9000-灰鸭绒
4438,A款-冰蓝8010白鸭绒
4439,玫红马夹+连衣裙
4440,米白马夹+连衣裙
4441,金麦色
4442,1878长袖黑色绿条领
4443,1878长袖桔色
4444,1878长袖红色
4445,1878长袖藏蓝色
4446,1878长袖黑色红条领
4447,02-卡其
4448,01-黑色
4449,梅红
4450,A款天蓝
4451,B款中灰
4452,高级白色
4453,1907-砖红
4454,1907-绿色
4455,酒红＋黑
4456,浅灰+黑色
4457,浅桃红＋黑
4458,米黄＋黑
4459,浅绿+黑
4460,深蓝＋黑
4461,L1896XZ-彩蓝
4462,L1896XZ-粉色
4463,L1896XZ-豆沙粉
4464,正红
4465,粉色吊带连衣裙
4466,紫色格子
4467,法国蓝
4468,灰色（单件灰衬衫）
4469,白色（单件白衬衫）
4470,卡其（现货）
4471,军绿（现货）
4472,仅黑色连衣裙
4473,仅蓝色连衣裙
4474,酒红色上衣
4475,深蓝白条
4476,宝蓝底绿花
4477,绿白条纹
4478,蓝格两件套
4479,红格两件套
4480,棕红色
4481,女款灰色
4482,女款绿色
4483,女款浅紫色
4484,男款灰色
4485,军绿色早春款
4486,灰白色早春款
4487,黑色早春款
4488,薰衣草颜色
4489,薄荷se
4490,黑白花
4491,XWNK-8996黄格短裙
4492,XWNK-8996黑格短裙
4493,白色波点荷叶边雪纺衫
4494,黑色波点荷叶边雪纺衫
4495,月亮蓝色
4496,杏色绣花
4497,粉色绣花
4498,海草绿毛衣
4499,三文鱼粉毛衣
4500,黄色碎花连衣裙
4501,白色T恤+黑色马甲
4502,灰色T恤+灰色马甲
4503,背心粉色
4504,背心灰色
4505,背心黑色
4506,浅蓝色两件套[2877]
4507,白T+粉裤两件套
4508,灰T+蓝牛仔两件套[2957]
4509,F02-粉色
4510,蓝条纹衬衣+黑色裤子（2件套）
4511,绿条纹衬衣+粉色裤子（2件套）
4512,粉条纹衬衣+黑色裤子（2件套）
4513,女士灰色
4514,淡黄
4515,长裤-黑色
4516,莫斯兰
4517,粉色卫衣+黑色裤子
4518,白色卫衣+蓝色裤子
4519,白色上衣+猫鼠长裤浅色
4520,黑色上衣+猫鼠长裤浅色
4521,白色上衣+猫鼠长裤深色
4522,白色格子
4523,黑色马甲单件
4524,浅雅驼
4525,蓝色裙子薄款
4526,男款基础短袖白色
4527,男款基础短袖黑色
4528,象牙灰
4529,卡其西装+长裤
4530,黑色西装+长裤
4531,咖啡白撞色
4532,薰衣草紫
4533,藏青上衣+杏色裤子
4534,红色上衣+杏色裤子
4535,深棕
4536,黑色【388】
4537,白色【388】
4538,大红【388】
4539,绿色（西装）
4540,粉色（西装）
4541,杏+粉色套装
4542,白+蓝色套装
4543,灰粉红181
4544,紫色修身T
4545,亚麻黄
4546,荷叶绿+阔腿九分黑色
4547,夜来香+阔腿九分黑色
4548,紫粉叶+阔腿九分黑色
4549,橄榄绿+阔腿九分黑色
4550,向阳花+阔腿九分黑色
4551,香橙色+阔腿九分黑色
4552,黑色（black）
4553,灰色（grey）
4554,樱粉红
4555,星空黑现货
4556,芥末黄现货
4557,60905蓝色上衣
4558,62105灰色裤子
4559,62105黑色裤子
4560,酒红色吊带
4561,深灰色上衣+黑色裤子
4562,珊瑚橙
4563,秋香黄
4564,咖啡色抹胸裙
4565,杏色雪纺衬衫
4566,黑花色
4567,钻红色
4568,仅深蓝色上衣
4569,仅红色上衣
4570,仅绿色上衣
4571,C9937红色
4572,C9938墨绿
4573,烟紫色
4574,裸粉色套装
4575,C029黑色裤子
4576,C028灰格裤子
4577,奶白色上衣+灰色阔腿裤
4578,黑色上衣+黑色阔腿裤
4579,白色8705
4580,黄色8705
4581,金丝黑色
4582,银色黑色
4583,蓝色背带裤
4584,烟灰色背带裤
4585,黑T+灰斑纹
4586,黑T+白斑纹
4587,卡白条+黑色
4588,蓝白条+黑色
4589,拼杏色马甲
4590,拼红色马甲
4591,珠光色上衣
4592,咖色上衣
4593,粉色碎花
4594,黑色【年后发】
4595,条纹【年后发】
4596,纯绿色
4597,K43黑点
4598,W83纯白点
4599,柔沙
4600,浅棕色连衣裙
4601,蓝色（衬衫）
4602,杏色（衬衫）
4603,6F20Q564焦糖色
4604,6F20Q564绿色
4605,粉红180
4606,黄色410
4607,黑色C83
4608,杏色C83
4609,蓝色牛仔上衣+黑色半身裙
4610,LL6106粉色
4611,LL6106黑色
4612,LL6106白色
4613,黑色针织
4614,绿色(现货)
4615,粉色(现货)
4616,灰裙
4617,深肉桂裙
4618,咖啡裙
4619,浅花驼裙
4620,黑色（优质白红条）
4621,黑色（优质白绿条）
4622,壳粉
4623,橙灰拼色【两件套】
4624,胭红
4625,白色露肩连衣裙
4626,黑色露肩连衣裙
4627,淡绿
4628,黄底圣诞树
4629,小灰格子
4630,凤尾竹绿色
4631,黑底花朵
4632,白底花朵
4633,浅卡色
4634,E05丛林绿色
4635,C13浅卡其色
4636,凝咖
4637,红底白条
4638,蓝底白条
4639,蓝橘波点
4640,复古橘红玫瑰
4641,褐绿
4642,驼灰
4643,赭黄
4644,馨粉色
4645,羽绒服D8233黑色
4646,羽绒服D8233浅紫色
4647,羽绒服D8233红色
4648,混色990
4649,橄榄绿上衣+米黄裙子（偏大一码）
4650,天蓝上衣+米黄裙子（偏大一码）
4651,灰色上衣+藏青裙子（偏大一码）
4652,粉色上衣+藏青裙子（偏大一码）
4653,杨梅紫
4654,2888黑色西装
4655,2888卡其色西装
4656,白色开衫+黑色连衣裙
